course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268437287;STDENT3E;43123;SAINT-DENIS;3;LATTES CENTRE;1;17:38:28;0;515;43259
268437313;STDENT3E;43123;SAINT-DENIS;3;LATTES CENTRE;1;17:46:36;0;1003;43259
268437313;TONNET3E;43113;TONNELLES;3;LATTES CENTRE;1;17:38:13;0;500;43259
268437287;VOLTAIRS;42131;VOLTAIRE;3;LATTES CENTRE;1;17:47:00;0;1027;43259
268437411;ASTRUT3S;43241;ASTRUC;3;MOSSON;0;17:38:32;0;519;43255
268437530;BOIRAT3E;43209;BOIRARGUES;3;MOSSON;0;17:35:42;0;349;43255
268437488;BOIRAT3E;43209;BOIRARGUES;3;MOSSON;0;17:50:26;0;1233;43255
268437153;CELLET3S;43253;CELLENEUVE;3;MOSSON;0;17:38:55;0;542;43255
268437411;CELLET3S;43253;CELLENEUVE;3;MOSSON;0;17:50:03;0;1210;43255
268437530;COUGOT3E;43261;COUGOURLUDE;3;MOSSON;0;17:31:00;0;67;43255
268437488;COUGOT3E;43261;COUGOURLUDE;3;MOSSON;0;17:45:29;0;936;43255
268437252;COUGOT3E;43261;COUGOURLUDE;3;MOSSON;0;17:57:00;0;1627;43255
268437439;GARETW3A;43127;GARE ST-ROCH T3;3;MOSSON;0;17:41:20;0;687;43255
268437153;HDEPTT3S;43249;HOT. DEPARTEMENT;3;MOSSON;0;17:35:46;0;353;43255
268437411;HDEPTT3S;43249;HOT. DEPARTEMENT;3;MOSSON;0;17:46:45;0;1012;43255
268437530;HTLIRT3E;43263;HTS LA LIRONDE;3;MOSSON;0;17:33:00;1;187;43255
268437488;HTLIRT3E;43263;HTS LA LIRONDE;3;MOSSON;0;17:47:29;0;1056;43255
268437252;HTLIRT3E;43263;HTS LA LIRONDE;3;MOSSON;0;17:59:00;1;1747;43255
268437411;GUESDT3S;43243;JULES GUESDE;3;MOSSON;0;17:40:45;0;652;43255
268437488;LATTEST3;43259;LATTES CENTRE;3;MOSSON;0;17:43:29;0;816;43255
268437252;LATTEST3;43259;LATTES CENTRE;3;MOSSON;0;17:55:00;0;1507;43255
268437288;LATTEST3;43259;LATTES CENTRE;3;MOSSON;0;18:09:00;0;2347;43255
268437411;ARCEAT3S;43239;LES ARCEAUX;3;MOSSON;0;17:37:23;0;450;43255
268437439;MOULARTW;41209;MOULARES;3;MOSSON;0;17:31:33;0;100;43255
268437530;MOULARTW;41209;MOULARES;3;MOSSON;0;17:43:26;0;813;43255
268437411;OBSERT3S;43233;OBSERVATOIRE;3;MOSSON;0;17:30:46;0;53;43255
268437439;OBSERT3S;43233;OBSERVATOIRE;3;MOSSON;0;17:42:20;0;747;43255
268437530;PICASSOE;43213;PABLO PICASSO;3;MOSSON;0;17:39:00;0;547;43255
268437153;PERGOT3S;43247;PERGOLA;3;MOSSON;0;17:33:51;0;238;43255
268437411;PERGOT3S;43247;PERGOLA;3;MOSSON;0;17:44:54;0;901;43255
268437153;PILORT3S;43251;PILORY;3;MOSSON;0;17:36:50;0;417;43255
268437411;PILORT3S;43251;PILORY;3;MOSSON;0;17:47:30;0;1057;43255
268437439;CARNOTWE;42241;PLACE CARNOT;3;MOSSON;0;17:36:58;0;425;43255
268437530;CARNOTWE;42241;PLACE CARNOT;3;MOSSON;0;17:48:42;0;1129;43255
268437411;PCABT3S;43237;PLAN CABANES;3;MOSSON;0;17:35:46;0;353;43255
268437439;PMARIRTW;41207;PORT MARIANNE;3;MOSSON;0;17:30:20;0;27;43255
268437530;PMARIRTW;41207;PORT MARIANNE;3;MOSSON;0;17:42:00;0;727;43255
268437439;RLEZ2E;42237;RIVES DU LEZ T3;3;MOSSON;0;17:34:20;0;267;43255
268437530;RLEZ2E;42237;RIVES DU LEZ T3;3;MOSSON;0;17:46:00;0;967;43255
268437411;STDENT3S;43235;SAINT-DENIS T3;3;MOSSON;0;17:33:46;0;233;43255
268437439;STDENT3S;43235;SAINT-DENIS T3;3;MOSSON;0;17:44:58;0;905;43255
268437153;TONNET3S;43245;TONNELLES;3;MOSSON;0;17:31:47;0;114;43255
268437411;TONNET3S;43245;TONNELLES;3;MOSSON;0;17:42:46;0;773;43255
268437439;VOLTAIRE;42239;VOLTAIRE;3;MOSSON;0;17:35:20;0;327;43255
268437530;VOLTAIRE;42239;VOLTAIRE;3;MOSSON;0;17:47:28;0;1055;43255
268437106;ASTRUT3E;43117;ASTRUC;3;PEROLS ETANG;1;17:34:18;0;265;43201
268437513;BOIRAT3S;43149;BOIRARGUES;3;PEROLS ETANG;1;17:34:36;0;283;43201
268437339;CELLRT3E;43105;CELLENEUVE;3;PEROLS ETANG;1;17:36:47;0;414;43201
268437217;ECOPOLES;43151;ECOPOLE;3;PEROLS ETANG;1;17:30:21;0;28;43201
268437513;ECOPOLES;43151;ECOPOLE;3;PEROLS ETANG;1;17:37:36;0;463;43201
268437550;ECOPOLES;43151;ECOPOLE;3;PEROLS ETANG;1;17:51:42;0;1309;43201
268437550;GARETW3R;43231;GARE ST-ROCH T3;3;PEROLS ETANG;1;17:33:42;0;229;43201
268437106;GARETW3R;43231;GARE ST-ROCH T3;3;PEROLS ETANG;1;17:43:27;0;814;43201
268437339;HDEPTT3E;43109;HOT. DEPARTEMENT;3;PEROLS ETANG;1;17:39:59;0;606;43201
268437106;GUESDT3E;43115;JULES GUESDE;3;PEROLS ETANG;1;17:32:20;0;147;43201
268437106;ARCEAT3E;43119;LES ARCEAUX;3;PEROLS ETANG;1;17:35:53;0;360;43201
268437339;MOSSOT3E;43103;MOSSON T3;3;PEROLS ETANG;1;17:35:00;0;307;43201
268437156;MOSSOT3E;43103;MOSSON T3;3;PEROLS ETANG;1;17:49:00;0;1147;43201
268437550;MOULAATW;41147;MOULARES;3;PEROLS ETANG;1;17:41:52;0;719;43201
268437550;OBSERT3E;43125;OBSERVATOIRE;3;PEROLS ETANG;1;17:31:42;0;109;43201
268437106;OBSERT3E;43125;OBSERVATOIRE;3;PEROLS ETANG;1;17:41:27;0;694;43201
268437513;PICASSOS;43145;PABLO PICASSO;3;PEROLS ETANG;1;17:31:36;0;103;43201
268437217;PEXPOT3S;43153;PARC EXPO;3;PEROLS ETANG;1;17:32:21;0;148;43201
268437513;PEXPOT3S;43153;PARC EXPO;3;PEROLS ETANG;1;17:39:36;0;583;43201
268437550;PEXPOT3S;43153;PARC EXPO;3;PEROLS ETANG;1;17:53:42;0;1429;43201
268437339;PERGOT3E;43111;PERGOLA;3;PEROLS ETANG;1;17:42:12;0;739;43201
268437217;PEROLT3S;43155;PEROLS CENTRE;3;PEROLS ETANG;1;17:34:21;0;268;43201
268437513;PEROLT3S;43155;PEROLS CENTRE;3;PEROLS ETANG;1;17:41:36;0;703;43201
268437550;PEROLT3S;43155;PEROLS CENTRE;3;PEROLS ETANG;1;17:55:42;0;1549;43201
268437339;PILORT3E;43107;PILORY;3;PEROLS ETANG;1;17:38:55;0;542;43201
268437550;CARNOTWS;42129;PLACE CARNOT;3;PEROLS ETANG;1;17:37:07;0;434;43201
268437106;CARNOTWS;42129;PLACE CARNOT;3;PEROLS ETANG;1;17:46:27;0;994;43201
268437106;PCABT3E;43121;PLAN CABANES;3;PEROLS ETANG;1;17:37:27;0;454;43201
268437550;PMARIATW;41149;PORT MARIANNE;3;PEROLS ETANG;1;17:44:03;0;850;43201
268437550;RLEZ2S;42133;RIVES DU LEZ T3;3;PEROLS ETANG;1;17:40:07;0;614;43201
268437106;STDENT3E;43123;SAINT-DENIS;3;PEROLS ETANG;1;17:39:27;0;574;43201
268437106;TONNET3E;43113;TONNELLES;3;PEROLS ETANG;1;17:30:19;0;26;43201
268437339;TONNET3E;43113;TONNELLES;3;PEROLS ETANG;1;17:43:58;0;845;43201
268437550;VOLTAIRS;42131;VOLTAIRE;3;PEROLS ETANG;1;17:38:35;0;522;43201
268437106;VOLTAIRS;42131;VOLTAIRE;3;PEROLS ETANG;1;17:47:59;0;1086;43201
268437769;ALBERT4R;44202;ALBERT 1er;4;GARCIA LORCA;1;17:31:30;0;97;44205
268437644;ALBERT4A;44102;ALBERT 1er;4;GARCIA LORCA;0;17:32:34;0;161;44106
268437813;ALBERT4R;44202;ALBERT 1er;4;GARCIA LORCA;1;17:38:28;0;515;44205
268437698;ALBERT4A;44102;ALBERT 1er;4;GARCIA LORCA;0;17:40:10;0;617;44106
268437674;ALBERT4R;44202;ALBERT 1er;4;GARCIA LORCA;1;17:48:10;0;1097;44205
268437833;ALBERT4A;44102;ALBERT 1er;4;GARCIA LORCA;0;17:53:33;0;1420;44106
268437813;CORUMRTW;41225;CORUM T1;4;GARCIA LORCA;1;17:34:50;0;297;44205
268437644;CORUMATW;41131;CORUM T1;4;GARCIA LORCA;0;17:36:34;0;401;44106
268437698;CORUMATW;41131;CORUM T1;4;GARCIA LORCA;0;17:44:10;0;857;44106
268437674;CORUMRTW;41225;CORUM T1;4;GARCIA LORCA;1;17:45:10;0;917;44205
268437855;CORUMRTW;41225;CORUM T1;4;GARCIA LORCA;1;17:51:00;1;1267;44205
268437833;CORUMATW;41131;CORUM T1;4;GARCIA LORCA;0;17:57:33;0;1660;44106
268437674;LORCA4R;44201;GARCIA LORCA;4;GARCIA LORCA;1;17:30:10;0;17;44205
268437855;LORCA4R;44201;GARCIA LORCA;4;GARCIA LORCA;1;17:36:00;0;367;44205
268437833;LORCAT4A;44105;GARCIA LORCA;4;GARCIA LORCA;0;17:37:33;0;460;44106
268437588;LORCAT4A;44105;GARCIA LORCA;4;GARCIA LORCA;0;17:40:00;0;607;44106
268437618;LORCA4R;44201;GARCIA LORCA;4;GARCIA LORCA;1;17:44:00;0;847;44205
268437744;LORCAT4A;44105;GARCIA LORCA;4;GARCIA LORCA;0;17:48:00;0;1087;44106
268437698;GARETW3A;43127;GARE ST-ROCH T3;4;GARCIA LORCA;0;17:34:10;0;257;44106
268437769;GARETW3R;43231;GARE ST-ROCH T3;4;GARCIA LORCA;1;17:39:11;0;558;44205
268437813;GARETW3R;43231;GARE ST-ROCH T3;4;GARCIA LORCA;1;17:45:28;0;935;44205
268437833;GARETW3A;43127;GARE ST-ROCH T3;4;GARCIA LORCA;0;17:47:33;0;1060;44106
268437588;GARETW3A;43127;GARE ST-ROCH T3;4;GARCIA LORCA;0;17:50:00;1;1207;44106
268437674;GARETW3R;43231;GARE ST-ROCH T3;4;GARCIA LORCA;1;17:55:10;0;1517;44205
268437832;HVILLE4A;43217;HOTEL DE VILLE;4;GARCIA LORCA;0;17:33:33;0;220;44106
268437674;HVILLE4R;43141;HOTEL DE VILLE;4;GARCIA LORCA;1;17:34:10;0;257;44205
268437587;HVILLE4A;43217;HOTEL DE VILLE;4;GARCIA LORCA;0;17:34:32;0;279;44106
268437855;HVILLE4R;43141;HOTEL DE VILLE;4;GARCIA LORCA;1;17:40:00;0;607;44205
268437743;HVILLE4A;43217;HOTEL DE VILLE;4;GARCIA LORCA;0;17:40:30;0;637;44106
268437618;HVILLE4R;43141;HOTEL DE VILLE;4;GARCIA LORCA;1;17:48:00;0;1087;44205
268437674;RAUZE4R;43139;LA RAUZE;4;GARCIA LORCA;1;17:32:10;0;137;44205
268437832;RAUZE4A;43219;LA RAUZE;4;GARCIA LORCA;0;17:35:33;0;340;44106
268437587;RAUZE4A;43219;LA RAUZE;4;GARCIA LORCA;0;17:36:32;0;399;44106
268437855;RAUZE4R;43139;LA RAUZE;4;GARCIA LORCA;1;17:38:00;0;487;44205
268437743;RAUZE4A;43219;LA RAUZE;4;GARCIA LORCA;0;17:42:30;0;757;44106
268437618;RAUZE4R;43139;LA RAUZE;4;GARCIA LORCA;1;17:46:00;0;967;44205
268437743;AUBESTWE;42231;LES AUBES;4;GARCIA LORCA;0;17:31:30;0;97;44106
268437813;AUBESTWS;42139;LES AUBES;4;GARCIA LORCA;1;17:32:28;0;155;44205
268437644;AUBESTWE;42231;LES AUBES;4;GARCIA LORCA;0;17:38:34;0;521;44106
268437674;AUBESTWS;42139;LES AUBES;4;GARCIA LORCA;1;17:42:10;0;737;44205
268437698;AUBESTWE;42231;LES AUBES;4;GARCIA LORCA;0;17:46:10;0;977;44106
268437855;AUBESTWS;42139;LES AUBES;4;GARCIA LORCA;1;17:48:00;0;1087;44205
268437769;BLANCRTW;41227;LOUIS BLANC;4;GARCIA LORCA;1;17:30:20;0;27;44205
268437644;BLANCATW;41129;LOUIS BLANC;4;GARCIA LORCA;0;17:34:41;0;288;44106
268437813;BLANCRTW;41227;LOUIS BLANC;4;GARCIA LORCA;1;17:36:05;0;372;44205
268437698;BLANCATW;41129;LOUIS BLANC;4;GARCIA LORCA;0;17:42:29;0;756;44106
268437674;BLANCRTW;41227;LOUIS BLANC;4;GARCIA LORCA;1;17:46:25;0;992;44205
268437833;BLANCATW;41129;LOUIS BLANC;4;GARCIA LORCA;0;17:55:37;0;1544;44106
268437698;NVSTROCE;42123;NOUVEAU ST-ROCH;4;GARCIA LORCA;0;17:30:10;0;17;44106
268437617;NVSTROCS;42247;NOUVEAU ST-ROCH;4;GARCIA LORCA;1;17:32:47;0;174;44205
268437769;NVSTROCS;42247;NOUVEAU ST-ROCH;4;GARCIA LORCA;1;17:42:30;0;757;44205
268437833;NVSTROCE;42123;NOUVEAU ST-ROCH;4;GARCIA LORCA;0;17:43:33;0;820;44106
268437588;NVSTROCE;42123;NOUVEAU ST-ROCH;4;GARCIA LORCA;0;17:46:00;0;967;44106
268437813;NVSTROCS;42247;NOUVEAU ST-ROCH;4;GARCIA LORCA;1;17:49:28;0;1175;44205
268437698;OBSERT3S;43233;OBSERVATOIRE;4;GARCIA LORCA;0;17:35:10;0;317;44106
268437769;OBSERT3E;43125;OBSERVATOIRE;4;GARCIA LORCA;1;17:36:41;0;408;44205
268437813;OBSERT3E;43125;OBSERVATOIRE;4;GARCIA LORCA;1;17:43:28;0;815;44205
268437833;OBSERT3S;43233;OBSERVATOIRE;4;GARCIA LORCA;0;17:48:33;0;1120;44106
268437588;OBSERT3S;43233;OBSERVATOIRE;4;GARCIA LORCA;0;17:51:00;1;1267;44106
268437674;OBSERT3E;43125;OBSERVATOIRE;4;GARCIA LORCA;1;17:53:10;0;1397;44205
268437644;PEYROT4A;44103;PEYROU;4;GARCIA LORCA;0;17:30:34;0;41;44106
268437769;PEYROT4R;44203;PEYROU;4;GARCIA LORCA;1;17:33:30;0;217;44205
268437698;PEYROT4A;44103;PEYROU;4;GARCIA LORCA;0;17:38:10;0;497;44106
268437813;PEYROT4R;44203;PEYROU;4;GARCIA LORCA;1;17:40:28;0;635;44205
268437674;PEYROT4R;44203;PEYROU;4;GARCIA LORCA;1;17:50:10;0;1217;44205
268437833;PEYROT4A;44103;PEYROU;4;GARCIA LORCA;0;17:51:33;0;1300;44106
268437743;EUROPATW;41143;PL. DE L'EUROPE;4;GARCIA LORCA;0;17:35:30;0;337;44106
268437674;EUROPRTW;41213;PL. DE L'EUROPE;4;GARCIA LORCA;1;17:38:10;0;497;44205
268437644;EUROPATW;41143;PL. DE L'EUROPE;4;GARCIA LORCA;0;17:42:34;0;761;44106
268437855;EUROPRTW;41213;PL. DE L'EUROPE;4;GARCIA LORCA;1;17:44:00;0;847;44205
268437698;EUROPATW;41143;PL. DE L'EUROPE;4;GARCIA LORCA;0;17:50:10;0;1217;44106
268437618;EUROPRTW;41213;PL. DE L'EUROPE;4;GARCIA LORCA;1;17:52:00;1;1327;44205
268437813;POMPITWS;42137;POMPIGNANE;4;GARCIA LORCA;1;17:30:28;0;35;44205
268437743;POMPITWE;42233;POMPIGNANE;4;GARCIA LORCA;0;17:33:30;0;217;44106
268437674;POMPITWS;42137;POMPIGNANE;4;GARCIA LORCA;1;17:40:10;0;617;44205
268437644;POMPITWE;42233;POMPIGNANE;4;GARCIA LORCA;0;17:40:34;0;641;44106
268437855;POMPITWS;42137;POMPIGNANE;4;GARCIA LORCA;1;17:46:00;0;967;44205
268437698;POMPITWE;42233;POMPIGNANE;4;GARCIA LORCA;0;17:48:10;0;1097;44106
268437854;RESTAN4R;43135;RESTANQUE;4;GARCIA LORCA;1;17:31:01;0;68;44205
268437617;RESTAN4R;43135;RESTANQUE;4;GARCIA LORCA;1;17:37:40;0;467;44205
268437833;RESTAN4A;43223;RESTANQUE;4;GARCIA LORCA;0;17:39:52;0;599;44106
268437588;RESTAN4A;43223;RESTANQUE;4;GARCIA LORCA;0;17:41:44;0;711;44106
268437769;RESTAN4R;43135;RESTANQUE;4;GARCIA LORCA;1;17:47:28;0;1055;44205
268437744;RESTAN4A;43223;RESTANQUE;4;GARCIA LORCA;0;17:49:44;0;1191;44106
268437832;RILEZATW;41145;RIVES DU LEZ T1;4;GARCIA LORCA;0;17:30:33;0;40;44106
268437587;RILEZATW;41145;RIVES DU LEZ T1;4;GARCIA LORCA;0;17:31:32;0;99;44106
268437674;RILEZRTW;41211;RIVES DU LEZ T1;4;GARCIA LORCA;1;17:37:10;0;437;44205
268437743;RILEZATW;41145;RIVES DU LEZ T1;4;GARCIA LORCA;0;17:37:30;0;457;44106
268437855;RILEZRTW;41211;RIVES DU LEZ T1;4;GARCIA LORCA;1;17:43:00;0;787;44205
268437618;RILEZRTW;41211;RIVES DU LEZ T1;4;GARCIA LORCA;1;17:51:00;1;1267;44205
268437617;RONDETWS;42245;RONDELET;4;GARCIA LORCA;1;17:30:43;0;50;44205
268437698;RONDETWE;42125;RONDELET;4;GARCIA LORCA;0;17:32:28;0;155;44106
268437769;RONDETWS;42245;RONDELET;4;GARCIA LORCA;1;17:40:37;0;644;44205
268437833;RONDETWE;42125;RONDELET;4;GARCIA LORCA;0;17:45:31;0;938;44106
268437813;RONDETWS;42245;RONDELET;4;GARCIA LORCA;1;17:47:22;0;1049;44205
268437588;RONDETWE;42125;RONDELET;4;GARCIA LORCA;0;17:47:58;0;1085;44106
268437769;STGUIT4R;44204;SAINT-GUILHEM;4;GARCIA LORCA;1;17:35:40;0;347;44205
268437698;STGUIT4A;44104;SAINT-GUILHEM;4;GARCIA LORCA;0;17:36:31;0;398;44106
268437813;STGUIT4R;44204;SAINT-GUILHEM;4;GARCIA LORCA;1;17:41:43;0;710;44205
268437833;STGUIT4A;44104;SAINT-GUILHEM;4;GARCIA LORCA;0;17:50:01;0;1208;44106
268437588;STGUIT4A;44104;SAINT-GUILHEM;4;GARCIA LORCA;0;17:52:14;0;1341;44106
268437674;STGUIT4R;44204;SAINT-GUILHEM;4;GARCIA LORCA;1;17:52:21;0;1348;44205
268437854;SMART4R;43133;SAINT-MARTIN;4;GARCIA LORCA;1;17:30:02;0;9;44205
268437617;SMART4R;43133;SAINT-MARTIN;4;GARCIA LORCA;1;17:35:47;0;354;44205
268437833;SMART4A;43225;SAINT-MARTIN;4;GARCIA LORCA;0;17:40:33;0;640;44106
268437588;SMART4A;43225;SAINT-MARTIN;4;GARCIA LORCA;0;17:43:00;0;787;44106
268437769;SMART4R;43133;SAINT-MARTIN;4;GARCIA LORCA;1;17:45:30;0;937;44205
268437744;SMART4A;43225;SAINT-MARTIN;4;GARCIA LORCA;0;17:51:00;0;1267;44106
268438009;ALCOS;3135;ALCO;6;EUROMEDECINE;0;17:42:22;0;749;2202
268438096;ALCOS;3135;ALCO;6;EUROMEDECINE;0;17:46:45;0;1012;2202
268438067;ALCOS;3135;ALCO;6;EUROMEDECINE;0;17:56:58;0;1625;2202
268438041;AMBPARES;2125;AMBROISE PARE;6;EUROMEDECINE;0;17:31:53;0;120;2202
268438052;AMBPARES;2125;AMBROISE PARE;6;EUROMEDECINE;0;17:41:19;0;686;2202
268438009;AMBPARES;2125;AMBROISE PARE;6;EUROMEDECINE;0;17:54:54;0;1501;2202
268438067;ANATOLEE;1236;ANATOLE FRANCE;6;EUROMEDECINE;0;17:31:02;0;69;2202
268437991;ANATOLEE;1236;ANATOLE FRANCE;6;EUROMEDECINE;0;17:41:24;0;691;2202
268437999;ANATOLEE;1236;ANATOLE FRANCE;6;EUROMEDECINE;0;17:47:04;0;1031;2202
268438019;ANTENNES;2127;ANTENNES;6;EUROMEDECINE;0;17:33:12;0;199;2202
268438041;ANTENNES;2127;ANTENNES;6;EUROMEDECINE;0;17:37:35;0;462;2202
268438052;ANTENNES;2127;ANTENNES;6;EUROMEDECINE;0;17:47:01;0;1028;2202
268438019;APOTHICS;3139;APOTHICAIRES;6;EUROMEDECINE;0;17:36:25;0;392;2202
268438041;APOTHICS;3139;APOTHICAIRES;6;EUROMEDECINE;0;17:40:48;0;655;2202
268438052;APOTHICS;3139;APOTHICAIRES;6;EUROMEDECINE;0;17:50:14;0;1221;2202
268438117;AVTOULOE;6106;AV. DE TOULOUSE;6;EUROMEDECINE;0;17:41:43;0;710;2202
268439443;AVTOULOE;6106;AV. DE TOULOUSE;6;EUROMEDECINE;0;17:51:43;1;1310;2202
268438090;AVTOULOE;6106;AV. DE TOULOUSE;6;EUROMEDECINE;0;18:02:43;1;1970;2202
268437991;BERTHELE;5118;BERTHELOT;6;EUROMEDECINE;0;17:32:21;0;148;2202
268437999;BERTHELE;5118;BERTHELOT;6;EUROMEDECINE;0;17:37:57;0;484;2202
268438117;BERTHELE;5118;BERTHELOT;6;EUROMEDECINE;0;17:49:59;0;1206;2202
268438009;CEVENNEA;3130;CEVENNES;6;EUROMEDECINE;0;17:38:21;0;508;2202
268438096;CEVENNEA;3130;CEVENNES;6;EUROMEDECINE;0;17:42:44;0;771;2202
268438067;CEVENNEA;3130;CEVENNES;6;EUROMEDECINE;0;17:52:57;0;1384;2202
268438052;CHATEAUO;3141;CHATEAU D'O;6;EUROMEDECINE;0;17:32:12;0;139;2202
268438009;CHATEAUO;3141;CHATEAU D'O;6;EUROMEDECINE;0;17:46:17;0;984;2202
268438096;CHATEAUO;3141;CHATEAU D'O;6;EUROMEDECINE;0;17:51:26;0;1293;2202
268438096;CLAUDELS;7218;COLLEGE CLAUDEL;6;EUROMEDECINE;0;17:32:45;0;172;2202
268438067;CLAUDELS;7218;COLLEGE CLAUDEL;6;EUROMEDECINE;0;17:42:50;0;777;2202
268437991;CLAUDELS;7218;COLLEGE CLAUDEL;6;EUROMEDECINE;0;17:51:49;0;1316;2202
268438067;DORIAS;7216;DORIA;6;EUROMEDECINE;0;17:38:46;0;533;2202
268437991;DORIAS;7216;DORIA;6;EUROMEDECINE;0;17:48:05;0;1092;2202
268437999;DORIAS;7216;DORIA;6;EUROMEDECINE;0;17:54:04;0;1451;2202
268438117;ESTANOVE;6102;ESTANOVE;6;EUROMEDECINE;0;17:33:06;0;193;2202
268439443;ESTANOVE;6102;ESTANOVE;6;EUROMEDECINE;0;17:44:06;0;853;2202
268438090;ESTANOVE;6102;ESTANOVE;6;EUROMEDECINE;0;17:55:05;1;1512;2202
268438117;FONTCOUE;6104;FONT COUVERTE;6;EUROMEDECINE;0;17:36:52;0;419;2202
268439443;FONTCOUE;6104;FONT COUVERTE;6;EUROMEDECINE;0;17:47:23;0;1050;2202
268438090;FONTCOUE;6104;FONT COUVERTE;6;EUROMEDECINE;0;17:58:22;1;1709;2202
268437999;GUILLAUA;6109;G. JANVIER;6;EUROMEDECINE;0;17:33:50;0;237;2202
268438117;GUILLAUA;6109;G. JANVIER;6;EUROMEDECINE;0;17:45:52;0;959;2202
268439443;GUILLAUA;6109;G. JANVIER;6;EUROMEDECINE;0;17:55:52;1;1559;2202
268437999;BRASSENE;6126;GEORGES BRASSENS;6;EUROMEDECINE;0;17:31:57;0;124;2202
268438117;BRASSENE;6126;GEORGES BRASSENS;6;EUROMEDECINE;0;17:43:59;0;846;2202
268439443;BRASSENE;6126;GEORGES BRASSENS;6;EUROMEDECINE;0;17:54:00;1;1447;2202
268438009;GAILLARS;3140;LA GAILLARDE;6;EUROMEDECINE;0;17:30:10;0;17;2202
268438096;GAILLARS;3140;LA GAILLARDE;6;EUROMEDECINE;0;17:35:19;0;326;2202
268438067;GAILLARS;3140;LA GAILLARDE;6;EUROMEDECINE;0;17:45:28;0;935;2202
268438009;LASREBEA;3129;LAS REBES;6;EUROMEDECINE;0;17:35:49;0;356;2202
268438096;LASREBEA;3129;LAS REBES;6;EUROMEDECINE;0;17:40:58;0;665;2202
268438067;LASREBEA;3129;LAS REBES;6;EUROMEDECINE;0;17:51:07;0;1274;2202
268438117;GRANDME;6105;LE GRAND M;6;EUROMEDECINE;0;17:40:00;0;607;2202
268439443;GRANDME;6105;LE GRAND M;6;EUROMEDECINE;0;17:50:00;1;1207;2202
268438090;GRANDME;6105;LE GRAND M;6;EUROMEDECINE;0;18:01:00;1;1867;2202
268438009;RAVASS;3137;LOUIS RAVAZ;6;EUROMEDECINE;0;17:34:23;0;270;2202
268438096;RAVASS;3137;LOUIS RAVAZ;6;EUROMEDECINE;0;17:39:32;0;579;2202
268438067;RAVASS;3137;LOUIS RAVAZ;6;EUROMEDECINE;0;17:49:37;0;1184;2202
268437991;CLEMENCE;5119;LYCEE CLEMENCEAU;6;EUROMEDECINE;0;17:34:28;0;275;2202
268437999;CLEMENCE;5119;LYCEE CLEMENCEAU;6;EUROMEDECINE;0;17:40:47;0;654;2202
268438117;CLEMENCE;5119;LYCEE CLEMENCEAU;6;EUROMEDECINE;0;17:52:33;0;1360;2202
268438067;OBSERVSN;2133;OBSERVATOIRE;6;EUROMEDECINE;0;17:32:58;0;185;2202
268437991;OBSERVSN;2133;OBSERVATOIRE;6;EUROMEDECINE;0;17:43:22;0;809;2202
268437999;OBSERVSN;2133;OBSERVATOIRE;6;EUROMEDECINE;0;17:48:58;0;1145;2202
268438052;OCCITANS;3138;OCCITANIE;6;EUROMEDECINE;0;17:39:01;0;548;2202
268438009;OCCITANS;3138;OCCITANIE;6;EUROMEDECINE;0;17:53:22;0;1409;2202
268438096;OCCITANS;3138;OCCITANIE;6;EUROMEDECINE;0;17:57:45;0;1672;2202
268438117;PASLOU6A;6101;PAS DU LOUP;6;EUROMEDECINE;0;17:32:00;0;127;2202
268439443;PASLOU6A;6101;PAS DU LOUP;6;EUROMEDECINE;0;17:43:00;0;787;2202
268438090;PASLOU6A;6101;PAS DU LOUP;6;EUROMEDECINE;0;17:54:00;0;1447;2202
268438067;PEYROUS;2135;PEYROU;6;EUROMEDECINE;0;17:35:58;0;365;2202
268437991;PEYROUS;2135;PEYROU;6;EUROMEDECINE;0;17:46:22;0;989;2202
268437999;PEYROUS;2135;PEYROU;6;EUROMEDECINE;0;17:51:58;0;1325;2202
268438009;VIALAS;3136;PIERRE VIALA;6;EUROMEDECINE;0;17:32:14;0;141;2202
268438096;VIALAS;3136;PIERRE VIALA;6;EUROMEDECINE;0;17:37:23;0;450;2202
268438067;VIALAS;3136;PIERRE VIALA;6;EUROMEDECINE;0;17:47:46;0;1073;2202
268438067;PITOT;7215;PITOT;6;EUROMEDECINE;0;17:37:27;0;454;2202
268437991;PITOT;7215;PITOT;6;EUROMEDECINE;0;17:46:58;0;1025;2202
268437999;PITOT;7215;PITOT;6;EUROMEDECINE;0;17:53:05;0;1392;2202
268437991;PL8MAIE;6127;PLACE DU 8 MAI;6;EUROMEDECINE;0;17:30:26;0;33;2202
268437999;PL8MAIE;6127;PLACE DU 8 MAI;6;EUROMEDECINE;0;17:35:59;0;366;2202
268438117;PL8MAIE;6127;PLACE DU 8 MAI;6;EUROMEDECINE;0;17:48:04;0;1091;2202
268438019;PUECHVIS;2129;PUECH VILLA;6;EUROMEDECINE;0;17:38:30;0;517;2202
268438041;PUECHVIS;2129;PUECH VILLA;6;EUROMEDECINE;0;17:43:14;0;801;2202
268438052;PUECHVIS;2129;PUECH VILLA;6;EUROMEDECINE;0;17:52:10;0;1337;2202
268437999;RONCERAE;6107;RONCERAY;6;EUROMEDECINE;0;17:30:57;0;64;2202
