route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,block_id,wheelchair_accessible,bikes_allowed
15,3-TR1,1289319,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289320,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289321,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289322,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289323,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289324,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289325,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289326,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289327,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289328,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289329,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289330,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289331,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289332,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289333,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289334,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289335,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289336,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289337,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289338,MONTPELLIER - Garosud (Jeune Parque),0,,,,
15,3-TR1,1289339,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289340,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289341,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289342,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289343,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289344,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289345,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289346,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289347,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289348,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289349,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289350,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289351,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289352,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289353,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289354,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289355,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289356,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289357,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289358,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289359,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289360,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289361,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289362,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289363,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289364,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289365,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289366,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289367,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289368,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289369,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289370,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289371,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289372,MONTPELLIER - Place de France,1,,,,
15,3-TR1,1289373,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289374,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289375,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289376,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289377,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289378,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289379,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289380,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289381,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289382,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289383,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289384,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289385,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289386,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289387,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289388,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289389,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289390,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289391,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289392,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289393,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289394,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289395,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289396,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289397,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289398,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289399,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289400,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289401,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289402,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289403,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289404,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289405,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289406,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289407,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289408,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289409,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289410,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289411,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289412,MONTPELLIER - Saint-Cléophas,0,,,,
15,3-TR1,1289413,MONTPELLIER - Saint-Cléophas,0,,,,
13,3-TR1,1289414,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289415,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289416,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289417,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289418,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289419,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289420,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289421,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289422,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289423,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289424,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289425,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289426,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289427,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289428,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289429,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289430,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289431,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289432,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289433,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289434,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289435,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289436,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289437,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289438,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289439,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289440,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289441,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289442,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289443,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289444,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289445,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289446,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289447,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289448,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289449,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289450,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289451,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289452,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289453,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289454,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289455,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289456,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289457,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289458,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289459,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289460,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289461,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289462,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289463,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289464,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289465,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289466,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289467,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289468,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289469,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289470,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289471,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289472,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289473,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289474,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289475,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289476,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289477,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289478,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289479,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289480,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289481,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289482,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289483,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289484,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289485,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289486,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289487,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289488,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289489,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289490,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289491,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289492,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289493,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289494,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289495,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289496,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289497,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289498,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289499,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289500,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289501,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289502,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289503,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289504,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289505,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289506,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289507,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289508,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289509,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289510,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289511,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289512,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289513,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289514,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289515,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289516,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289517,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289518,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289519,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289520,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289521,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289522,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289523,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289524,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289525,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289526,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289527,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289528,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289529,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289530,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289531,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289532,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289533,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289534,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289535,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289536,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289537,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289538,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289539,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289540,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289541,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289542,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289543,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289544,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289545,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289546,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289547,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289548,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289549,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289550,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289551,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289552,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289553,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289554,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289555,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289556,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289557,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289558,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289559,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289560,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289561,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289562,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289563,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289564,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289565,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289566,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289567,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289568,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289569,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289570,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289571,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289572,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289573,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289574,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289575,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289576,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289577,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289578,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289579,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289580,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289581,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289582,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289583,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289584,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289585,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289586,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289587,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289588,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289589,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289590,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289591,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289592,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289593,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289594,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289595,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289596,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289597,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289598,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289599,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289600,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289601,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289602,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289603,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289604,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289605,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289606,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289607,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289608,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289609,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289610,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289611,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289612,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289613,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289614,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289615,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289616,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289617,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289618,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289619,MONTPELLIER - Agropolis,1,,,,
13,3-TR1,1289620,MONTPELLIER - Agropolis,1,,,,
13,3-TR1,1289621,MONTPELLIER - Agropolis,1,,,,
13,3-TR1,1289622,MONTPELLIER - Agropolis,1,,,,
13,3-TR1,1289623,MONTPELLIER - Agropolis,1,,,,
13,3-TR1,1289624,MONTPELLIER - Agropolis,1,,,,
13,3-TR1,1289625,MONTPELLIER - Agropolis,1,,,,
13,3-TR1,1289626,MONTPELLIER - Agropolis,1,,,,
13,3-TR1,1289627,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289628,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289629,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289630,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289631,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289632,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289633,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289634,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289635,MONTPELLIER - Universités Sciences et Lettres,1,,,,
13,3-TR1,1289636,MONTPELLIER - Saint-Éloi,0,,,,
13,3-TR1,1289637,MONTPELLIER - Saint-Éloi,0,,,,
2,4-TR1,1289638,JACOU - Jacou,0,,,,
2,4-TR1,1289639,JACOU - Jacou,0,,,,
2,4-TR1,1289640,JACOU - Jacou,0,,,,
2,4-TR1,1289641,JACOU - Jacou,0,,,,
2,4-TR1,1289642,JACOU - Jacou,0,,,,
2,4-TR1,1289643,JACOU - Jacou,0,,,,
2,4-TR1,1289644,JACOU - Jacou,0,,,,
2,4-TR1,1289645,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289646,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289647,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289648,MONTPELLIER - Sabines,1,,,,
2,4-TR1,1289649,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289650,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289651,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289652,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289653,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289654,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289655,JACOU - Jacou,0,,,,
2,4-TR1,1289656,MONTPELLIER - Sabines,1,,,,
2,4-TR1,1289657,JACOU - Jacou,0,,,,
2,4-TR1,1289658,JACOU - Jacou,0,,,,
2,4-TR1,1289659,JACOU - Jacou,0,,,,
2,4-TR1,1289660,JACOU - Jacou,0,,,,
2,4-TR1,1289661,JACOU - Jacou,0,,,,
2,4-TR1,1289662,JACOU - Jacou,0,,,,
2,4-TR1,1289663,CASTELNAU LE LEZ - Notre-Dame de Sablassou,0,,,,
2,4-TR1,1289664,MONTPELLIER - Sabines,1,,,,
2,4-TR1,1289665,CASTELNAU LE LEZ - Notre-Dame de Sablassou,0,,,,
2,4-TR1,1289666,CASTELNAU LE LEZ - Notre-Dame de Sablassou,0,,,,
2,4-TR1,1289667,CASTELNAU LE LEZ - Notre-Dame de Sablassou,0,,,,
2,4-TR1,1289668,CASTELNAU LE LEZ - Notre-Dame de Sablassou,0,,,,
2,4-TR1,1289669,CASTELNAU LE LEZ - Notre-Dame de Sablassou,0,,,,
2,4-TR1,1289670,CASTELNAU LE LEZ - Notre-Dame de Sablassou,0,,,,
2,4-TR1,1289671,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289672,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289673,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289674,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289675,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289676,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289677,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289678,MONTPELLIER - Sabines,1,,,,
2,4-TR1,1289679,MONTPELLIER - Sabines,1,,,,
2,4-TR1,1289680,MONTPELLIER - Sabines,1,,,,
2,4-TR1,1289681,MONTPELLIER - Sabines,1,,,,
2,4-TR1,1289682,MONTPELLIER - Sabines,1,,,,
2,4-TR1,1289683,MONTPELLIER - Sabines,1,,,,
2,4-TR1,1289684,MONTPELLIER - Sabines,1,,,,
2,4-TR1,1289685,MONTPELLIER - Sabines,1,,,,
2,4-TR1,1289686,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289687,ST JEAN DE VEDAS - Saint-Jean de Védas Centre,1,,,,
2,4-TR1,1289688,JACOU - Jacou,0,,,,
2,4-TR1,1289689,JACOU - Jacou,0,,,,
2,4-TR1,1289690,CASTELNAU LE LEZ - Notre-Dame de Sablassou,0,,,,
2,4-TR1,1289691,CASTELNAU LE LEZ - Notre-Dame de Sablassou,0,,,,
